ano_trimestre,mes_central,ano_encuesta,mes_encuesta,region,provincia,r_p_c,estrato,tipo,conglomerado,id_identificacion,hogar,idrph,nro_linea,edad,tramo_edad,sexo,parentesco,curso,nivel,termino_nivel,estudia_actual,cine,est_conyugal,proveedor,orig1,orig2,orig3,nacionalidad,mig1,mig2_cod,mig3_cod,mig4,mig5_cod,mig6_cod,a1,a2,a3,a4,a5,a6,a6_otro,a7,a8,b1,b2,b3,b4,b5,b6,b7a_1,b7a_2,b7a_3,b7b_1,b7b_2,b7b_3,b7b_4,b8,b9,b10,b11_proxy,b12,b13_rev4cl_caenes,i1,i2,i3,i3_v,i4,i5,i6,i7,b14_rev4cl_caenes,b15_1,b15_2,b16,b16_otro,b17_mes,b17_ano,b18_codigo,b18_region,b18_varias,ocup_honorarios,plataformas_digitales,pd_especifique,b19,dependencia_segunda,sda_pd,sda_pd_especifique,turno,turno_d,turno_de,turno_h,turno_t,c2_1_1,c2_1_2,c2_1_3,c2_2_1,c2_2_2,c2_2_3,c3_1,c3_2,c3_3,turno_cont_d,turno_cont_de,turno_cont_h,turno_cont_t,c4,c5,c6,c7,c8,c9,c9_otro,adicionales_h,adicionales_d,adicionales_t,c10,c11,c12,habituales,efectivas,e2,e3_1,e3_2,e3_3,e3_4,e3_5,e3_6,e3_7,e3_8,e3_9,e3_10,e3_11,e3_12,e3_total,e4,e5,e5_dia,e5_sem,e5_mes,e5_ano,e6_mes,e6_ano,e7,e9,e9_otro,e10,deseo_trabajar,e11,e12,e12_otro,e13,e21_mes,e21_ano,e21_tramo,e22,e23,e23_otro,e24,e24_otro,activ,obe,tpi,id,ftp,cae_general,cae_especifico,categoria_ocupacion,ocup_form,r_p_rev4cl_caenes,sector,fact_anual
2023,2,2023,1,16,161,16104,16100220,3,35557,128427,1,13530710585,3,37,5.0,1,4,4,4,1,2,5,3,0,2,,,152,1,,,1,,,2.0,1.0,1.0,,,,,,,9.0,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,,,2.0,,4.0,,1.0,1.0,1.0,8.0,,88.0,2022.0,16104.0,16.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,8.0,5.0,40.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,40.0,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,2,3,2,2.0,1.0,2.0,"21,4445555150839"
2023,8,2023,9,8,81,8112,8100313,1,29982,172901,1,5873920411,2,30,4.0,2,2,3,8,1,2,6,1,0,2,,,152,1,,,2,13101.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1.0,2.0,4.0,,1.0,2.0,2021.0,1.0,2.0,,,2.0,,3.0,,,0.0,0.0,9,13,0,,,,"65,3515782551387"
2023,11,2023,12,13,136,13604,13600112,1,28715,162652,1,10729752208,1,52,8.0,2,1,4,4,1,2,5,6,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,5.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,99.0,0.0,,,,,19.0,2.0,5.0,1.0,,1.0,2023.0,13604.0,13.0,1.0,2.0,2.0,,2.0,,,,1.0,4.0,4.0,12.0,48.0,888.0,888.0,42.0,,,,888.0,888.0,42.0,4.0,4.0,12.0,48.0,,2.0,,2.0,,,,,,,2.0,,,42.0,42.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,19.0,1.0,"80,0413817298946"
2023,2,2023,2,6,61,6102,6100210,1,25496,133445,1,1070975420,1,89,12.0,2,1,3,3,2,2,3,4,1,2,,,152,1,,,2,6114.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,1.0,2.0,8.0,,1.0,88.0,1992.0,4.0,3.0,,,,,3.0,,,0.0,0.0,9,21,0,,,,"30,580708746857"
2023,5,2023,4,9,91,9121,9100210,1,21840,120567,1,295664720,1,50,8.0,1,1,2,5,2,2,5,5,1,1,1.0,,152,2,13112.0,,2,13122.0,,1.0,,1.0,,,,,,,5.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,9.0,1.0,1.0,3.0,,4.0,2020.0,9121.0,9.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,8.0,7.0,56.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,56.0,56.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,6.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,0.0,,,1,1,2,2.0,9.0,2.0,"57,6163914575696"
2023,8,2023,9,6,63,6301,6200110,1,39122,124964,1,6852114342,3,21,2.0,2,4,1,9,2,1,7,3,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,3.0,,1.0,2.0,2020.0,2.0,3.0,,,,,3.0,,,0.0,0.0,9,15,0,,,,"50,8402806305366"
2023,5,2023,4,1,11,1101,1100112,1,42432,111760,1,13776500256,9,92,12.0,2,8,6,6,1,2,5,4,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,8.0,,1.0,88.0,1945.0,4.0,3.0,,,,,3.0,,,0.0,0.0,9,17,0,,,,"52,0108902473909"
2023,8,2023,8,3,31,3101,3100120,3,44672,151521,1,3665987501,2,51,8.0,2,8,8,3,1,2,4,3,0,1,7.0,,152,2,3102.0,,1,,,1.0,,1.0,,,,,,,3.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,7.0,3.0,,1.0,,88.0,2022.0,3101.0,3.0,1.0,2.0,2.0,,1.0,1.0,2.0,,2.0,,,,,4.0,3.0,12.0,3.0,3.0,9.0,4.0,3.0,12.0,,,,,,2.0,,2.0,,,,,,,2.0,,,12.0,12.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,7.0,1.0,"8,05579064061749"
2023,5,2023,4,9,91,9102,9100220,3,21887,147385,1,15849869545,1,55,9.0,1,1,3,8,1,2,6,1,1,1,1.0,,152,1,,,2,12101.0,,1.0,,1.0,,,,,,,5.0,3.0,2.0,,,,,,,,,,,,,,2.0,,,,,,,1.0,2.0,1.0,2.0,17.0,1.0,3.0,3.0,,5.0,2000.0,9102.0,9.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,2,1.0,17.0,1.0,"47,3589848924389"
2023,5,2023,6,7,71,7101,7100113,1,41395,153351,1,6691942752,2,18,1.0,2,10,4,5,1,1,5,3,0,2,,,152,2,7102.0,,2,7102.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,3.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,15,0,,,,"38,8665329488739"
2023,8,2023,8,5,51,5109,5100212,1,33631,151689,1,3465494964,1,53,8.0,1,1,8,3,1,2,4,1,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,7.0,1.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,4.0,,6.0,1.0,1.0,2.0,,1.0,2000.0,5109.0,5.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,10.0,5.0,50.0,,,,,,,,,,,,2.0,,2.0,,,,,,,2.0,,,50.0,50.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,2,2.0,6.0,2.0,"37,6003235792202"
2023,11,2023,10,14,141,14104,14100210,1,22603,157440,1,16137052588,3,24,2.0,2,4,4,4,1,2,5,3,0,1,1.0,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,1.0,20.0,3.0,10.0,2023.0,10.0,2023.0,1.0,,,,,1.0,,,1.0,88.0,2023.0,1.0,3.0,,,,,2.0,,,,,4,8,0,,,,"25,607924954454"
2023,5,2023,4,1,14,1401,1200120,3,38782,130439,1,1747130041,1,63,10.0,1,1,6,3,2,2,3,2,1,1,5.0,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,2.0,2.0,8.0,,1.0,88.0,2019.0,5.0,2.0,,,3.0,,3.0,,,0.0,0.0,9,21,0,,,,"13,5385072873038"
2023,11,2023,12,14,141,14103,14100310,1,34485,136585,1,17427905106,2,65,11.0,2,3,1,4,2,2,5,2,0,1,1.0,,152,1,,,2,13404.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,1.0,2.0,8.0,,1.0,99.0,2017.0,3.0,1.0,4.0,,,,3.0,,,0.0,0.0,9,21,0,,,,"19,7248746906794"
2023,5,2023,6,13,132,13201,13200112,1,28158,143216,1,758181637,3,49,7.0,2,4,4,4,1,2,5,2,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,88.0,0.0,,,,,16.0,88.0,,1.0,,3.0,2021.0,13113.0,13.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,16.0,1.0,"102,672321062678"
2023,8,2023,7,10,101,10109,10100121,3,28916,156856,1,12661695833,1,64,10.0,2,2,2,7,1,2,6,1,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,9.0,1980.0,4.0,3.0,,,,,3.0,,,0.0,0.0,9,13,0,,,,"10,8147538502964"
2023,8,2023,9,10,102,10208,10200221,3,40883,170596,1,17794734228,2,60,10.0,2,2,4,4,1,2,5,1,0,2,,,152,1,,,1,,,2.0,2.0,,,1.0,7.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,3.0,2020.0,1.0,5.0,,,,,3.0,,,0.0,0.0,9,13,0,,,,"15,0889545610906"
2023,5,2023,5,8,81,8110,8100212,1,34190,132757,1,12886831052,2,67,11.0,1,8,4,4,1,2,5,3,0,2,,,152,1,,,2,6101.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,6.0,,1.0,11.0,2020.0,1.0,4.0,,,,,3.0,,,0.0,0.0,9,17,0,,,,"40,8449698646841"
2023,2,2023,1,2,21,2101,2100012,1,18826,120036,1,1325521875,1,62,10.0,1,1,8,3,1,2,4,1,1,2,,,152,1,,,2,3301.0,,1.0,,1.0,,,,,,,5.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,3.0,5.0,,1.0,,12.0,2019.0,2101.0,2.0,1.0,2.0,2.0,,2.0,,,,1.0,7.0,7.0,12.0,84.0,888.0,888.0,42.0,,,,888.0,888.0,42.0,7.0,7.0,12.0,84.0,,2.0,,2.0,,,,,,,2.0,,,42.0,42.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,3.0,1.0,"37,2239616915521"
2023,2,2023,1,2,21,2101,2100011,1,24628,148142,1,477717560,1,29,3.0,1,1,4,4,1,2,5,1,1,1,1.0,,152,2,2201.0,,2,2201.0,,1.0,,1.0,,,,,,,8.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,5.0,4.0,,7.0,,9.0,2021.0,2101.0,2.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,10.0,6.0,60.0,,,,8.0,6.0,48.0,,,,,1.0,2.0,,2.0,,,,,,,2.0,,,60.0,60.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,5.0,1.0,"81,9956315201766"
2023,5,2023,5,8,83,8301,8300120,3,24081,149153,1,18869402137,2,38,5.0,2,2,5,9,1,2,7,1,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,2.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,3.0,15.0,1.0,1.0,1.0,0.0,,,,,17.0,4.0,,1.0,,88.0,2011.0,8301.0,8.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,888.0,5.0,44.0,,,,888.0,5.0,44.0,,,,,,2.0,,2.0,,,,,,,2.0,,,44.0,44.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,4,1.0,15.0,1.0,"45,5863710694166"
2023,11,2023,11,13,136,13604,13600112,1,20978,131250,1,5438773615,1,72,12.0,2,1,3,3,2,2,3,4,1,1,7.0,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,,2.0,2.0,8.0,,1.0,88.0,2013.0,4.0,2.0,,,2.0,,3.0,,,0.0,0.0,9,19,0,,,,"65,9531650876865"
2023,8,2023,7,5,51,5101,5100113,1,11561,157829,1,6265700214,1,50,8.0,1,1,2,7,1,2,6,1,1,2,,,152,1,,,2,5109.0,,2.0,2.0,,,1.0,1.0,,,,2.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,10.0,5.0,,5.0,,2.0,1994.0,13101.0,13.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,1.0,45.0,1.0,,,,,2.0,,,45.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,3,5,3,1.0,10.0,1.0,"59,8140105897538"
2023,2,2023,2,16,161,16102,16100220,3,14817,131682,1,6840874438,1,70,12.0,1,1,4,3,2,2,3,1,1,2,,,152,1,,,2,16105.0,,1.0,,1.0,,,,,,,6.0,2.0,,,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,1.0,3.0,,8.0,,88.0,1996.0,16102.0,16.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,888.0,6.0,45.0,,,,888.0,6.0,45.0,,,,,,1.0,12.0,,,13.0,,,,,2.0,,,45.0,57.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,2.0,1.0,1.0,"15,9242259822736"
2023,5,2023,5,7,74,7404,7400210,1,37314,132443,1,2676171821,3,22,2.0,1,4,4,4,1,1,5,3,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,1.0,2.0,3.0,,1.0,2.0,2023.0,1.0,3.0,,,,,3.0,,,0.0,0.0,9,15,0,,,,"26,560296365196"
2023,11,2023,10,7,71,7101,7100112,1,39151,166617,1,7735371428,2,29,3.0,2,3,4,4,1,2,5,2,0,2,,,862,3,,218.0,3,,862.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,13,0,,,,"46,7481656868119"
2023,11,2023,12,9,92,9202,9200120,3,17673,182191,1,799533994507,3,28,3.0,1,4,4,4,1,2,5,3,0,1,1.0,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,3.0,5.0,,1.0,,12.0,2023.0,9202.0,9.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,3.0,1.0,"75,275689266003"
2023,2,2023,1,8,81,8110,8100211,1,44637,148764,1,1813283500,1,49,7.0,1,1,6,3,2,2,3,1,1,2,,,152,1,,,2,16109.0,,1.0,,1.0,,,,,,,8.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,3.0,1.0,3.0,1.0,,88.0,2008.0,8110.0,8.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,8.0,6.0,48.0,,,,8.0,6.0,48.0,,,,,,2.0,,2.0,,,,,,,2.0,,,48.0,48.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,3.0,1.0,"51,4796983847681"
2023,8,2023,7,5,51,5101,5100112,1,22971,148328,1,15903938731,1,19,1.0,2,1,1,9,2,1,7,3,1,2,,,152,2,7301.0,,2,7301.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,3.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,15,0,,,,"37,2121634615171"
2023,8,2023,9,12,121,12101,12000112,1,17406,135746,1,2790520724,1,61,10.0,2,1,8,3,1,2,4,2,1,2,,,152,1,,,2,10201.0,,1.0,,1.0,,,,,,,5.0,2.0,,,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,2.0,9.0,1.0,1.0,1.0,0.0,,,,,17.0,5.0,,1.0,,88.0,2005.0,12101.0,12.0,1.0,2.0,2.0,,2.0,,,,1.0,3.0,2.0,8.0,24.0,888.0,888.0,34.0,,,,888.0,888.0,34.0,3.0,2.0,8.0,24.0,,2.0,,2.0,,,,,,,2.0,,,34.0,34.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,2.0,9.0,1.0,"27,2058327001155"
2023,5,2023,5,8,81,8101,8100312,1,18383,106598,1,1746503811,5,17,1.0,1,6,3,4,2,1,5,3,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,2.0,3.0,,2.0,,,,,,,,,3.0,,,0.0,0.0,9,15,0,,,,"21,7671655782604"
2023,2,2023,1,10,102,10201,10200212,1,38303,147512,1,15564655844,1,71,12.0,1,1,8,3,1,2,4,1,1,2,,,152,1,,,2,10101.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,6.0,,1.0,88.0,2016.0,4.0,4.0,,,,,3.0,,,0.0,0.0,9,17,0,,,,"48,1936833035393"
2023,8,2023,8,9,91,9101,9100112,1,16335,131461,1,17801550685,1,51,8.0,2,1,4,4,1,2,5,1,1,2,,,152,1,,,2,5101.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,2.0,2.0,5.0,,1.0,88.0,2007.0,4.0,2.0,,,3.0,,3.0,,,0.0,0.0,9,21,0,,,,"35,6296729768844"
2023,8,2023,7,16,163,16303,16300120,3,10377,156072,1,993092372,1,79,12.0,1,1,3,3,2,1,3,1,1,2,,,152,1,,,2,99999.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,2.0,2.0,8.0,,1.0,88.0,2008.0,4.0,5.0,,,,,3.0,,,0.0,0.0,9,21,0,,,,"13,8275401506816"
2023,8,2023,8,10,102,10205,10200221,3,40796,150831,1,6433574076,2,45,7.0,2,2,4,4,1,2,5,1,0,1,1.0,,152,1,,,2,10209.0,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,88.0,2013.0,4.0,3.0,,,,,3.0,,,0.0,0.0,9,13,0,,,,"17,8432450340325"
2023,8,2023,7,14,142,14202,14200120,3,38111,119885,1,784260539,1,59,9.0,1,1,8,3,1,2,4,1,1,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,6.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,1.0,3.0,,8.0,,99.0,1999.0,14202.0,14.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,999.0,6.0,45.0,,,,999.0,6.0,45.0,,,,,,2.0,,2.0,,,,,,,2.0,,,45.0,45.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,1.0,1.0,"12,7240273976997"
2023,11,2023,10,5,58,5804,5800112,1,17522,156463,1,18474399085,5,21,2.0,1,4,2,9,2,1,7,3,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,5.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,7.0,5.0,,1.0,,1.0,2022.0,5804.0,5.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,10.0,2.0,20.0,,,,10.0,2.0,20.0,,,,,,2.0,,2.0,,,,,,,2.0,,,20.0,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,7.0,1.0,"38,8338448444133"
2023,8,2023,9,12,121,12101,12000112,1,22871,164332,1,5071600920,1,73,12.0,1,1,2,4,2,2,5,1,1,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,2.0,2.0,6.0,,1.0,88.0,2017.0,3.0,3.0,,,,,3.0,,,0.0,0.0,9,17,0,,,,"24,4399392651084"
2023,8,2023,9,4,43,4301,4300120,3,16844,134372,1,11359708015,3,19,1.0,1,4,4,5,1,2,5,3,0,2,,,152,1,,,1,,,1.0,,1.0,,,,,,,9.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.0,,,,,6.0,5.0,,7.0,,5.0,2022.0,4301.0,4.0,1.0,2.0,2.0,,2.0,,,,2.0,,,,,9.0,5.0,45.0,,,,9.0,5.0,45.0,,,,,,2.0,,1.0,27.0,1.0,,,,,2.0,,,45.0,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,,,1,1,3,1.0,6.0,1.0,"12,0520543234781"
2023,11,2023,10,13,134,13401,13400111,1,44066,166654,1,7922100084,2,40,6.0,2,3,1,4,2,2,5,2,0,2,,,152,1,,,1,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,2.0,4.0,,1.0,88.0,2011.0,4.0,2.0,,,2.0,,3.0,,,0.0,0.0,9,13,0,,,,"76,5890677064522"
